Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2010-01-07,7.75563,0.25,0.0014000000000000002,0.0025062666666666664,,-0.005500000000000001,0.0025166666666666666,-0.0129,0.009924999999999998,0.02175,0.010641666666666669,0.005375000000000001,0.005141666666666668,0.00885,7.646413293292411,7.725736128018645,7.753457347517174,7.766933268865497,7.797602052932133,0
2010-01-08,7.75604,0.25,0.0013333333333333333,0.0025021,,-0.0055333333333333345,0.002458333333333333,-0.012841666666666666,0.00975833333333333,0.021470833333333335,0.01051666666666667,0.005291666666666669,0.004983333333333335,0.008629166666666667,7.648060289819955,7.726349100707591,7.7537469409586794,7.766807991583943,7.796787664237694,0
2010-01-11,7.75532,0.25,0.0012666666666666666,0.002506266666666667,,-0.005158333333333334,0.0023666666666666662,-0.011983333333333332,0.009474999999999997,0.020516666666666666,0.009995833333333336,0.005050000000000002,0.0048375000000000015,0.008533333333333334,7.65187299476587,7.726850544220252,7.752892283889957,7.765567716113076,7.7954464880559895,0
2010-01-12,7.7553,0.25,0.001233333333333333,0.0025125,,-0.005008333333333334,0.002341666666666667,-0.011691666666666664,0.009483333333333331,0.0202625,0.009779166666666669,0.004933333333333335,0.004770833333333335,0.008570833333333333,7.653019030627988,7.727318177426589,7.752796730433367,7.765296354136735,7.7955367984642425,0
2010-01-13,7.7568,0.25,0.0011999999999999997,0.0025125,,-0.0046250000000000015,0.002258333333333333,-0.011125000000000001,0.009374999999999998,0.019729166666666666,0.009362500000000001,0.004791666666666668,0.0047375,0.008604166666666666,7.657041663792074,7.729833197693517,7.754232962778357,7.766646300730092,7.797146355143844,0
2010-01-14,7.75803,0.25,0.0011999999999999997,0.0025125,,-0.004558333333333334,0.002133333333333334,-0.011041666666666667,0.009199999999999998,0.019254166666666666,0.008945833333333335,0.0045333333333333345,0.004387500000000001,0.008212500000000001,7.660578321011782,7.732144105747112,7.755464891045488,7.76696151374407,7.7964234257302305,0
2010-01-15,7.76035,0.25,0.0011999999999999997,0.0025125,,-0.004275000000000002,0.0020833333333333333,-0.010366666666666668,0.009008333333333332,0.018483333333333334,0.008512500000000001,0.004291666666666668,0.0042375,0.008116666666666664,7.666641158749869,7.73558547762032,7.757786192099139,7.7688913839906215,7.79827544984715,0
2010-01-18,7.76303,0.25,0.0011999999999999997,0.0025041666666666663,,-0.004616666666666668,0.0022750000000000005,-0.011349999999999999,0.009533333333333331,0.01968333333333333,0.009058333333333335,0.004475000000000001,0.004441666666666667,0.008333333333333331,7.663431620982672,7.736850277894847,7.760479915251031,7.77212538948744,7.802069258578721,0
2010-01-19,7.7632,0.25,0.0012309666666666663,0.0024966666666666666,,-0.004508333333333334,0.0025083333333333338,-0.010866666666666665,0.009791666666666664,0.020024999999999998,0.009562500000000002,0.004800000000000001,0.005054166666666669,0.009158333333333334,7.662001865452127,7.735780167049445,7.760721567133061,7.773975176055019,7.806446224060362,0
2010-01-20,7.76875,0.25,0.0012642999999999997,0.0024887666666666666,,-0.004725,0.0026333333333333334,-0.01145,0.010024999999999996,0.02093333333333333,0.010179166666666668,0.005183333333333334,0.005454166666666668,0.00948333333333333,7.663114591699513,7.739782410675073,7.766346137810855,7.7806621138347944,7.8137370425628525,0
