Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2000-05-23,7.7914,2,0.07503333333333333,0.07598333333333333,0.0009227304316955841,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-24,7.7924,2,0.07466666666666667,0.07598333333333333,0.000933312872432411,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-25,7.7918,2,0.07476666666666666,0.07595,0.000954665568399473,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-26,7.7922,2,0.07473333333333333,0.07573333333333333,0.0009546569690061571,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-29,7.7923,2,0.07468333333333334,0.07546666666666668,0.0009436730108626346,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-30,7.7929,2,0.07451666666666668,0.0757,0.0009510352537411461,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-05-31,7.7922,2,0.07455,0.07585000000000001,0.0009760225645543633,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-01,7.7921,2,0.07446666666666667,0.07571666666666667,0.000977952454502056,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-02,7.792,2,0.07403333333333333,0.07481666666666666,0.0009759170373378302,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-05,7.7939,2,0.07329999999999999,0.0738,0.0010792907733978467,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-06,7.7931,2,0.07246666666666667,0.07318333333333334,0.0011044624989169026,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-07,7.7934,2,0.072,0.07308333333333333,0.0011044592108205053,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-08,7.7933,2,0.07186666666666668,0.0734,0.0011063540545153388,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-09,7.7932,2,0.07196666666666666,0.07363333333333334,0.0011015829073896652,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-12,7.7938,2,0.07203333333333334,0.07363333333333334,0.00110417955571289,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-13,7.7931,2,0.07183333333333335,0.07328333333333333,0.0011257902686157763,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-14,7.7928,2,0.0714,0.07273333333333333,0.0011308465633378996,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-15,7.7936,2,0.0708,0.07236666666666668,0.0011280747454562277,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-16,7.7942,2,0.0705,0.0722,0.001111489230060613,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-19,7.7941,2,0.07036666666666666,0.0722,0.0011074757562919903,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-20,7.7927,2,0.07043333333333333,0.0722,0.00117971168514013,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-21,7.7933,2,0.0704,0.0722,0.0011635449803274682,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-22,7.7928,2,0.0706,0.0722,0.0011737336482883158,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-23,7.7905999999999995,2,0.0707,0.0722,0.001319737820092027,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-26,7.7923,2,0.07076666666666666,0.0722,0.0013871019360090979,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-27,7.7942,2,0.07066666666666666,0.0722,0.0014632538189039022,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-28,7.7954,2,0.0706,0.0722,0.0014852974306443687,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-29,7.7952,2,0.07053333333333334,0.0722,0.0014832190198728465,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-06-30,7.7956,2,0.0704,0.0722,0.0014832137724164903,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-03,7.7958,2,0.07036666666666667,0.0722,0.0014763210315558888,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-04,7.796,2,0.07006666666666667,0.0722,0.0014748891532993006,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-05,7.7961,2,0.0698,0.0722,0.0014614332132394704,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-06,7.7964,2,0.06930000000000001,0.0722,0.0014614307422263647,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-07,7.7963000000000005,2,0.06916666666666667,0.0722,0.0014614295067661366,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-10,7.7965,2,0.069,0.0722,0.0014614288890471875,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-11,7.7957,2,0.06903333333333334,0.0722,0.0014812791216348177,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-12,7.7961,2,0.0689,0.0722,0.0014830541169865588,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-13,7.7956,2,0.0689,0.0722,0.00149210144030031,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-14,7.7963000000000005,2,0.0687,0.0722,0.0014973783523458018,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-17,7.7968,2,0.06876666666666668,0.0722,0.0015003880599068257,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-18,7.7966999999999995,2,0.06896666666666668,0.0722,0.0015012514793918998,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-19,7.7968,2,0.0693,0.0722,0.0014986331208402066,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-20,7.7969,2,0.0695,0.0722,0.0014985824731058417,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-21,7.7966,2,0.06913333333333334,0.0722,0.001495307378055385,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-24,7.7959,2,0.0687,0.0722,0.001510435024341689,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-25,7.7968,2,0.06823333333333334,0.0722,0.00152452117957386,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-26,7.7982,2,0.06820000000000001,0.0722,0.0015578479334561728,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-27,7.7975,2,0.06816666666666667,0.0722,0.001573221868565101,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-28,7.7981,2,0.06803333333333333,0.0722,0.0015708741230648885,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-07-31,7.7986,2,0.06803333333333333,0.0722,0.0015050040253775676,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-01,7.7988,2,0.068,0.0722,0.0014953183402282748,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-02,7.7988,2,0.06785000000000001,0.0722,0.0014929824057456098,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-03,7.7983,2,0.06738333333333334,0.0722,0.001502230688724074,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-04,7.7988,2,0.06695,0.0722,0.0015050670365621872,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-07,7.7985,2,0.0661,0.0722,0.001502742479946811,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-08,7.7984,2,0.06546666666666667,0.0722,0.0014992921833270377,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-09,7.7996,2,0.06533333333333334,0.0722,0.0014992290824561055,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-10,7.7996,2,0.06566666666666666,0.0722,0.0014992290824561055,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-11,7.7998,2,0.06623333333333332,0.0722,0.001497960276246496,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-14,7.7999,2,0.06663333333333334,0.0722,0.0014930386924995038,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-15,7.7997,2,0.06716666666666667,0.0722,0.001488947787807126,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-16,7.7996,2,0.0674,0.0722,0.0014723082217354027,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-17,7.7986,2,0.06753333333333333,0.0722,0.0014895389874733423,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-18,7.7991,2,0.06756666666666666,0.0722,0.0014911039478398749,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-21,7.7988,2,0.06749999999999999,0.0722,0.0014950553276622642,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-22,7.799,2,0.06736666666666667,0.0722,0.001489536216979661,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-23,7.7995,2,0.06723333333333333,0.0722,0.001477584120725213,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-24,7.7998,2,0.06706666666666666,0.0722,0.0014771104942843652,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-25,7.7999,2,0.0669,0.0722,0.0014758823253854063,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-28,7.7999,2,0.0669,0.0722,0.001398945332426962,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-29,7.8,2,0.06715,0.0722,0.001378261279974388,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-30,7.7999,2,0.06741666666666667,0.0722,0.0013784955942522186,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-08-31,7.7988,2,0.06761666666666667,0.0722,0.0014134265152808713,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-01,7.7992,2,0.06746666666666666,0.0722,0.0014147591747627221,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-04,7.7993,2,0.06696666666666666,0.0722,0.0014084777893392918,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-05,7.7988,2,0.06653333333333333,0.0722,0.001401582374061126,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-06,7.7985,2,0.06630000000000001,0.0722,0.001401578064021274,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-07,7.7992,2,0.06633333333333334,0.0722,0.0013982941398927623,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-08,7.7987,2,0.06636666666666667,0.0722,0.0014001568602044923,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-11,7.7982,2,0.06646666666666667,0.0722,0.0014075352378543355,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-12,7.798,2,0.06653333333333333,0.0722,0.001354286236291712,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-13,7.798,2,0.06653333333333333,0.0722,0.001347571284237809,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-14,7.7985,2,0.06643333333333333,0.0722,0.0013430709540874655,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-15,7.7972,2,0.0664,0.0722,0.0012533606390571067,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-18,7.7972,2,0.06666666666666667,0.0722,0.0011797997717021712,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-19,7.7982,2,0.06683333333333334,0.0722,0.0011041163703550821,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-20,7.7985,2,0.06703333333333333,0.0722,0.0010641173880629926,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-21,7.7984,2,0.067,0.0722,0.0010627892651607137,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-22,7.7977,2,0.06703333333333333,0.0722,0.0010766990873440235,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-25,7.798,2,0.06696666666666666,0.0722,0.0010780836829118005,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-26,7.7982,2,0.06679999999999998,0.0722,0.0010780830870019311,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-27,7.7978,2,0.06666666666666667,0.0722,0.001083965026994273,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-28,7.7966999999999995,2,0.06646666666666667,0.0722,0.0011208435621711719,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-09-29,7.7964,2,0.06630000000000001,0.0722,0.001123369860827212,,,,,,,,,,nan,nan,nan,nan,nan,0
