Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2000-02-07,7.7813,1.0,0.0695536,0.06749999999999999,,,,,,,,0.0195,,,nan,nan,7.795813776847685,nan,nan,0.0
2000-02-08,7.7803,1.0,0.06956846666666666,0.06763333333333334,,,,,,,,0.0195,,,nan,nan,7.793888540946274,nan,nan,0.0
2000-02-09,7.7803,1.0,0.0696131,0.0675,,,,,,,,0.019416666666666665,,,nan,nan,7.795288357008502,nan,nan,0.0
2000-02-10,7.781,1.0,0.06955356666666666,0.06723333333333333,,,,,,,,0.01958333333333333,,,nan,nan,7.797579339935598,nan,nan,0.0
2000-02-11,7.7817,1.0,0.06949403333333333,0.06706666666666666,,,,,,,,0.0195,,,nan,nan,7.799129032686846,nan,nan,0.0
2000-02-14,7.7803,1.0,0.06956843333333333,0.06696666666666667,,,,,,,,0.01958333333333333,,,nan,nan,7.799073238446413,nan,nan,0.0
2000-02-15,7.7805,1.0,0.06965773333333333,0.06693333333333334,,,,,,,,0.01883333333333333,,,nan,nan,7.800342603489299,nan,nan,0.0
2000-02-16,7.7813,1.0,0.06967263333333333,0.067,,,,,,,,0.01875,,,nan,nan,7.800753030679846,nan,nan,0.0
2000-02-17,7.7813,1.0,0.06949406666666667,0.06736666666666667,,,,,,,,0.017583333333333333,,,nan,nan,7.796666203650824,nan,nan,0.0
2000-02-18,7.781,1.0,0.06955356666666668,0.06773333333333333,,,,,,,,0.017333333333333336,,,nan,nan,7.794005212857984,nan,nan,0.0
2000-02-21,7.7818000000000005,1.0,0.0696875,0.06804166666666667,,,,,,,,0.017,,,nan,nan,7.7934918502194455,nan,nan,0.0
2000-02-22,7.7821,1.0,0.06986606666666667,0.06780833333333335,,,,,,,,0.017583333333333336,,,nan,nan,7.796924578792135,nan,nan,0.0
2000-02-23,7.7823,1.0,0.06999999999999999,0.06757500000000001,,,,,,,,0.01825,,,nan,nan,7.799895943818472,nan,nan,0.0
2000-02-24,7.7826,1.0,0.07002976666666666,0.0671,,,,,,,,0.01833333333333333,,,nan,nan,7.804122999366836,nan,nan,0.0
2000-02-25,7.7823,1.0,0.0700744,0.06673333333333334,,,,,,,,0.01875,,,nan,nan,7.806972227419634,nan,nan,0.0
2000-02-28,7.7822,1.0,0.0699256,0.06661666666666667,,,,,,,,0.018666666666666665,,,nan,nan,7.806633224351239,nan,nan,0.0
2000-02-29,7.7828,1.0,0.06989583333333332,0.06665,,,,,,,,0.018416666666666665,,,nan,nan,7.806778674724054,nan,nan,0.0
2000-03-01,7.7823,1.0,0.06983633333333333,0.06685,,,,,,,,0.017916666666666668,,,nan,nan,7.804322557073072,nan,nan,0.0
2000-03-02,7.7824,1.0,0.0698661,0.06683333333333334,,,,,,,,0.0175,,,nan,nan,7.804842821439919,nan,nan,0.0
2000-03-03,7.7828,1.0,0.06970240000000001,0.0667,,,,,,,,0.017333333333333336,,,nan,nan,7.805029615546952,nan,nan,0.0
2000-03-06,7.7835,1.0,0.06951636666666666,0.06680000000000001,,,,,,,,0.017833333333333333,,,nan,nan,7.803430629308666,nan,nan,0.0
2000-03-07,7.7837,1.0,0.06936753333333334,0.06683333333333334,,,,,,,,0.018000000000000002,,,nan,nan,7.802186411203229,nan,nan,0.0
2000-03-08,7.784,1.0,0.06935266666666666,0.06696666666666667,,,,,,,,0.0175,,,nan,nan,7.801400117914786,nan,nan,0.0
2000-03-09,7.7841000000000005,1.0,0.06924106666666667,0.06683333333333334,,,,,,,,0.016083333333333335,,,nan,nan,7.801855485749556,nan,nan,0.0
2000-03-10,7.7839,1.0,0.0690774,0.06683333333333334,,,,,,,,0.01475,,,nan,nan,7.80053860591918,nan,nan,0.0
2000-03-13,7.7842,1.0,0.0689881,0.0669,,,,,,,,0.014249999999999999,,,nan,nan,7.79967921863909,nan,nan,0.0
2000-03-14,7.784,1.0,0.06903273333333333,0.06713333333333334,,,,,,,,0.013916666666666666,,,nan,nan,7.7980438055263965,nan,nan,0.0
2000-03-15,7.7843,1.0,0.06907736666666667,0.06726666666666667,,,,,,,,0.013583333333333334,,,nan,nan,7.797688403639326,nan,nan,0.0
2000-03-16,7.7844,1.0,0.06906250000000001,0.06743333333333333,,,,,,,,0.01325,,,nan,nan,7.796408012747911,nan,nan,0.0
2000-03-17,7.785,1.0,0.0690253,0.06743333333333335,,,,,,,,0.013166666666666669,,,nan,nan,7.79672747676452,nan,nan,0.0
2000-03-20,7.7855,1.0,0.06914433333333334,0.0675,,,,,,,,0.0135,,,nan,nan,7.797601899431748,nan,nan,0.0
2000-03-21,7.7856,1.0,0.06918896666666667,0.06753333333333333,,,,,,,,0.013666666666666667,,,nan,nan,7.797772516093794,nan,nan,0.0
2000-03-22,7.7856,1.0,0.06915176666666667,0.0676,,,,,,,,0.013666666666666667,,,nan,nan,7.796962629515959,nan,nan,0.0
2000-03-23,7.785,1.0,0.06903273333333333,0.06749999999999999,,,,,,,,0.013166666666666667,,,nan,nan,7.79626566428446,nan,nan,0.0
2000-03-24,7.7843,1.0,0.06895833333333333,0.06777933333333334,,,,,,,,0.012583333333333335,,,nan,nan,7.792866115359097,nan,nan,0.0
2000-03-27,7.7849,1.0,0.06901786666666666,0.06822933333333335,0.0010638652616054738,,,,,,,0.012499999999999999,,,nan,nan,7.7904324227411,nan,nan,0.0
2000-03-28,7.7851,1.0,0.0690774,0.06876266666666667,0.0009911453662993384,,,,,,,0.012333333333333335,,,nan,nan,7.7869583521326335,nan,nan,0.0
2000-03-29,7.7861,1.0,0.0691369,0.06891666666666667,0.0010163665720049808,,,,,,,0.01275,,,nan,nan,7.787181969985292,nan,nan,0.0
