Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2000-02-01,7.7808,0.75,0.0665774,0.06491266666666667,,,,,,,,0.015333333333333332,,,nan,nan,7.789833951049439,nan,nan,0.0
2000-02-02,7.7798,0.75,0.06677083333333333,0.065121,,,,,,,,0.016166666666666666,,,nan,nan,7.788669080183889,nan,nan,0.0
2000-02-03,7.7809,0.75,0.06657740000000001,0.06515866666666666,,,,,,,,0.017,,,nan,nan,7.788339565944871,nan,nan,0.0
2000-02-04,7.7806,0.75,0.06636906666666666,0.065292,,,,,,,,0.017,,,nan,nan,7.786043849715369,nan,nan,0.0
2000-02-07,7.7813,0.75,0.06620540000000001,0.06548766666666667,,,,,,,,0.017,,,nan,nan,7.784646094635829,nan,nan,0.0
2000-02-08,7.7803,0.75,0.0662649,0.06568333333333333,,,,,,,,0.017,,,nan,nan,7.782850800393344,nan,nan,0.0
2000-02-09,7.7803,0.75,0.06635416666666667,0.06648333333333334,,,,,,,,0.017,,,nan,nan,7.778703257296326,nan,nan,0.0
2000-02-10,7.781,0.75,0.0663467,0.06635,,,,,,,,0.017,,,nan,nan,7.780137523953618,nan,nan,0.0
2000-02-11,7.7817,0.75,0.06628719999999999,0.06624999999999999,,,,,,,,0.017,,,nan,nan,7.7810737928898455,nan,nan,0.0
2000-02-14,7.7803,0.75,0.066436,0.06553333333333333,,,,,,,,0.017,,,nan,nan,7.784725331145224,nan,nan,0.0
2000-02-15,7.7805,0.75,0.06656249999999998,0.06536666666666667,,,,,,,,0.017,,,nan,nan,7.7866373435797245,nan,nan,0.0
2000-02-16,7.7813,0.75,0.0666369,0.06526666666666668,,,,,,,,0.016666666666666666,,,nan,nan,7.788489414625357,nan,nan,0.0
2000-02-17,7.7813,0.75,0.06637649999999999,0.06520433333333334,,,,,,,,0.015666666666666666,,,nan,nan,7.7874269424325,nan,nan,0.0
2000-02-18,7.781,0.75,0.06642113333333333,0.06560433333333333,,,,,,,,0.014666666666666666,,,nan,nan,7.785140074290805,nan,nan,0.0
2000-02-21,7.7818000000000005,0.75,0.0665104,0.065719,,,,,,,,0.013999999999999999,,,nan,nan,7.785847977574138,nan,nan,0.0
2000-02-22,7.7821,0.75,0.06675593333333334,0.06593133333333334,,,,,,,,0.013999999999999999,,,nan,nan,7.786342011132003,nan,nan,0.0
2000-02-23,7.7823,0.75,0.06691963333333334,0.06571466666666666,,,,,,,,0.014666666666666666,,,nan,nan,7.788707923553199,nan,nan,0.0
2000-02-24,7.7826,0.75,0.06697916666666666,0.06561666666666667,,,,,,,,0.015333333333333332,,,nan,nan,7.789870072010232,nan,nan,0.0
2000-02-25,7.7823,0.75,0.06702380000000001,0.06536666666666667,,,,,,,,0.016,,,nan,nan,7.791230250605149,nan,nan,0.0
2000-02-28,7.7822,0.75,0.0668601,0.065198,,,,,,,,0.016,,,nan,nan,7.79115915786817,nan,nan,0.0
2000-02-29,7.7828,0.75,0.06687496666666667,0.06513133333333333,,,,,,,,0.016,,,nan,nan,7.792236329293461,nan,nan,0.0
2000-03-01,7.7823,0.75,0.06683033333333334,0.06523133333333335,,,,,,,,0.016,,,nan,nan,7.7908905603715235,nan,nan,0.0
2000-03-02,7.7824,0.75,0.066875,0.0652,,,,,,,,0.015666666666666666,,,nan,nan,7.791465611039346,nan,nan,0.0
2000-03-03,7.7828,0.75,0.06669643333333335,0.06521666666666667,,,,,,,,0.015,,,nan,nan,7.7907849656518,nan,nan,0.0
2000-03-06,7.7835,0.75,0.06654763333333334,0.06524999999999999,,,,,,,,0.015,,,nan,nan,7.790421439580093,nan,nan,0.0
2000-03-07,7.7837,0.75,0.06648810000000001,0.06543333333333333,,,,,,,,0.015333333333333332,,,nan,nan,7.789173150930517,nan,nan,0.0
2000-03-08,7.784,0.75,0.06651786666666668,0.065471,,,,,,,,0.016,,,nan,nan,7.7893661924433815,nan,nan,0.0
2000-03-09,7.7841000000000005,0.75,0.06642856666666667,0.065421,,,,,,,,0.016,,,nan,nan,7.789236670247695,nan,nan,0.0
2000-03-10,7.7839,0.75,0.0662351,0.06543766666666667,,,,,,,,0.016,,,nan,nan,7.787809082836766,nan,nan,0.0
2000-03-13,7.7842,0.75,0.06611606666666667,0.06559999999999999,,,,,,,,0.014833333333333332,,,nan,nan,7.786570958031545,nan,nan,0.0
2000-03-14,7.784,0.75,0.06489583333333333,0.06561666666666666,,,,,,,,0.013666666666666667,,,nan,nan,7.779248021751697,nan,nan,0.0
2000-03-15,7.7843,0.75,0.06497023333333334,0.0658,,,,,,,,0.012333333333333335,,,nan,nan,7.779013402029218,nan,nan,0.0
2000-03-16,7.7844,0.75,0.06502973333333333,0.065846,,,,,,,,0.012166666666666668,,,nan,nan,7.779204009933893,nan,nan,0.0
