Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2000-02-23,7.7823,3,0.07323333333333333,0.07795,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-02-24,7.7826,3,0.07323333333333333,0.07738333333333333,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-02-25,7.7823,3,0.07310996666666666,0.07695,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-02-28,7.7822,3,0.07297663333333333,0.0719,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-02-29,7.7828,3,0.07290996666666667,0.07193333333333334,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-01,7.7823,3,0.0729,0.07213333333333334,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-02,7.7824,3,0.07276666666666666,0.0721,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-03,7.7828,3,0.07243333333333334,0.07186666666666668,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-06,7.7835,3,0.07206666666666667,0.07186666666666668,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-07,7.7837,3,0.07193333333333335,0.07184999999999998,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-08,7.784,3,0.07180000000000002,0.07191666666666667,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-09,7.7841000000000005,3,0.07163333333333334,0.07181666666666665,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-10,7.7839,3,0.07148333333333334,0.07196666666666668,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-13,7.7842,3,0.07151666666666667,0.07208333333333333,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-14,7.784,3,0.07155,0.07215,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-15,7.7843,3,0.07155,0.07208333333333333,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-16,7.7844,3,0.07143333333333333,0.07203333333333334,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-17,7.785,3,0.07131666666666667,0.07193333333333334,,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-03-20,7.7855,3,0.0712,0.07186666666666668,,,,,,,,,,,nan,nan,nan,nan,nan,0
