Dates,S,Rf3M,Rf6M,Rf1Y,Rd3M,Rd6M,Rd1Y,ATM3M,ATM6M,ATM1Y,25RR3M,25RR6M,25RR1Y,10RR3M,10RR6M,10RR1Y,25BF3M,25BF6M,25BF1Y,10BF3M,10BF6M,10BF1Y,logS,stdlogS
2010-01-01,7.7552,0.0025063000000000004,0.0042969,0.0098438,0.0013929,0.0028929,0.006692900000000001,0.005225,0.007850000000000001,0.0103,-0.0053,-0.009025,-0.012050000000000002,-0.01295,-0.019575000000000002,-0.027174999999999998,0.0027250000000000004,0.0032500000000000003,0.00415,0.010525,0.0108,0.01375,0.0001225059561993369,9.448955886080375e-05
2010-01-04,7.75575,0.0025438,0.0043438,0.0099375,0.0015679000000000001,0.0031571,0.0071429,0.005325,0.007574999999999999,0.0096,-0.00495,-0.008175,-0.01125,-0.011675,-0.019125,-0.02725,0.002375,0.003075,0.0040999999999999995,0.009675000000000001,0.0113,0.01505,7.091764208277951e-05,9.474998576771047e-05
2010-01-05,7.75596,0.002525,0.004275,0.009696900000000001,0.0015,0.0029929,0.0068928999999999995,0.005375,0.00735,0.00915,-0.0053,-0.008575000000000001,-0.0113,-0.011675,-0.019424999999999998,-0.027450000000000002,0.002525,0.0028499999999999997,0.0039000000000000003,0.009475,0.01125,0.0149,2.7076318473095995e-05,9.476902580689747e-05
2010-01-06,7.75426,0.0025,0.0042563,0.0096031,0.0014000000000000002,0.0028000000000000004,0.0066857,0.0055000000000000005,0.0076,0.00895,-0.00585,-0.0095,-0.012175,-0.014475,-0.022375,-0.0338,0.002625,0.00305,0.00365,0.01065,0.011899999999999999,0.0161,-0.00021921030221427884,9.938259970458283e-05
2010-01-07,7.75563,0.0024938,0.004175,0.0094813,0.0013000000000000002,0.0026000000000000003,0.0062857,0.00525,0.0072499999999999995,0.0089,-0.005350000000000001,-0.009225,-0.011200000000000002,-0.012549999999999999,-0.02045,-0.028849999999999997,0.0024,0.0028000000000000004,0.0038,0.00965,0.011200000000000002,0.015300000000000001,0.00017666147259109977,0.00010165542525399149
2010-01-08,7.75604,0.0025125,0.0042,0.0095688,0.0013000000000000002,0.0026000000000000003,0.0062857,0.005124999999999999,0.0073,0.0089,-0.0054,-0.009025,-0.010775,-0.0115,-0.019,-0.02675,0.00235,0.00265,0.00385,0.008975,0.0105,0.0152,5.286342477539563e-05,0.00010175964467451796
2010-01-11,7.75532,0.0025125,0.0040375,0.009156300000000001,0.0012,0.0024,0.005699999999999999,0.004775,0.0070999999999999995,0.0089,-0.004725,-0.008625,-0.01045,-0.011899999999999999,-0.01925,-0.026425,0.00235,0.00295,0.004050000000000001,0.0098,0.011000000000000001,0.0146,-9.283518666514112e-05,0.00010261589944504693
2010-01-12,7.7553,0.0025125,0.004,0.009056300000000002,0.0012,0.0024,0.005600000000000001,0.0049,0.006575,0.0087,-0.0049,-0.008625,-0.010725,-0.011675,-0.0194,-0.0256,0.0023250000000000002,0.0028000000000000004,0.00395,0.009675000000000001,0.01075,0.01365,-2.5788782140878652e-06,0.00010262114614112422
2010-01-13,7.7568,0.0025125,0.004,0.0090438,0.0012,0.0023929,0.005492899999999999,0.0047,0.0068000000000000005,0.0086,-0.00425,-0.00815,-0.010324999999999999,-0.0098,-0.019075,-0.02545,0.0021,0.003,0.00415,0.00865,0.010900000000000002,0.0141,0.00019339741294555068,0.00010521110485494088
2010-01-14,7.75803,0.0025125,0.0039875,0.00905,0.0012,0.0023929,0.0054857000000000005,0.004,0.005600000000000001,0.0083,-0.004525,-0.00745,-0.009925000000000002,-0.01165,-0.01905,-0.02495,0.001975,0.00265,0.003675,0.009275,0.01105,0.013925000000000002,0.00015855797357477996,0.00010681191116810903
2010-01-15,7.76035,0.0025125,0.0039250000000000005,0.0089625,0.0012,0.0023893,0.005492899999999999,0.004175,0.005525,0.0077,-0.004050000000000001,-0.006325,-0.009525,-0.00965,-0.015825,-0.023799999999999998,0.002175,0.0027500000000000003,0.0035499999999999998,0.0091,0.0115,0.013850000000000001,0.000299000284473383,0.00011283888831975839
2010-01-18,7.76303,0.0024875,0.0039000000000000003,0.008806300000000001,0.0012,0.0024857,0.005392900000000001,0.00525,0.006600000000000001,0.008225,-0.005275,-0.008075,-0.011025,-0.01275,-0.019875,-0.03085,0.0026750000000000003,0.00305,0.003475,0.010225,0.012175,0.015825,0.0003452856306584984,0.00012018022110521455
2010-01-19,7.7632,0.00249,0.0039063,0.0088,0.0012928999999999998,0.0025571,0.0054857000000000005,0.004975,0.006175000000000001,0.008,-0.0042,-0.006775,-0.0095,-0.0102,-0.016200000000000003,-0.0236,0.0026750000000000003,0.003125,0.0036,0.01005,0.011875,0.013600000000000001,2.1898426084021594e-05,0.00012017400781790239
2010-01-20,7.76875,0.0024887999999999998,0.0039000000000000003,0.0087563,0.0013000000000000002,0.002575,0.0054857000000000005,0.005325,0.0062,0.0078000000000000005,-0.0047,-0.008025000000000001,-0.011474999999999999,-0.011399999999999999,-0.017975,-0.02335,0.00255,0.0024,0.0029,0.0098,0.01055,0.011399999999999999,0.0007146559493445004,0.00014928859536641407
2010-01-21,7.7703,0.0024887999999999998,0.0039031,0.008775,0.0014857000000000002,0.0028571000000000004,0.006028599999999999,0.00575,0.0064,0.0076500000000000005,-0.0037,-0.005575,-0.007175000000000001,-0.0066500000000000005,-0.011675,-0.016175,0.0027250000000000004,0.00335,0.0032500000000000003,0.008925,0.011550000000000001,0.01275,0.00019949739593361215,0.00015063327473860587
2010-01-22,7.7723,0.0024906,0.0038469,0.008575000000000001,0.0014929000000000001,0.0028857,0.005907099999999999,0.005725,0.00655,0.007850000000000001,-0.003,-0.00565,-0.0076500000000000005,-0.00585,-0.011399999999999999,-0.016,0.002775,0.0034000000000000002,0.0035499999999999998,0.009225,0.011399999999999999,0.013049999999999999,0.0002573572003448099,0.00015295752150554974
2010-01-25,7.76935,0.0024875,0.0038563,0.0086063,0.0013071,0.0027,0.0057857,0.00575,0.0067,0.0084,-0.003025,-0.005525,-0.0078000000000000005,-0.0060750000000000005,-0.011550000000000001,-0.01735,0.0027500000000000003,0.00345,0.00365,0.009300000000000001,0.01165,0.0138,-0.00037962507654309974,0.00016240444435101472
2010-01-26,7.776,0.0024875,0.0038250000000000003,0.0084063,0.0013000000000000002,0.0025,0.0054857000000000005,0.0059,0.00705,0.00815,-0.002775,-0.005775000000000001,-0.0076749999999999995,-0.005325,-0.01135,-0.0167,0.0027500000000000003,0.00345,0.0034999999999999996,0.009000000000000001,0.01135,0.01345,0.000855561361518653,0.00019337584892340932
2010-01-27,7.77655,0.0024875,0.0038344,0.0084188,0.0013000000000000002,0.0025857000000000002,0.0056643,0.006,0.007125,0.00815,-0.0031,-0.005825,-0.0077,-0.0059,-0.011575,-0.016125,0.0029,0.003525,0.00375,0.0096,0.011675,0.01325,7.072795139428933e-05,0.00019324733834322932
2010-01-28,7.7675,0.0024875,0.0038563,0.0085375,0.0013000000000000002,0.0025857000000000002,0.0057929,0.00565,0.0069,0.00815,-0.0028000000000000004,-0.005575,-0.007525,-0.006125,-0.011175,-0.01595,0.0028499999999999997,0.0035499999999999998,0.0039000000000000003,0.009300000000000001,0.01165,0.013600000000000001,-0.0011644328244666546,0.00024932952049410665
2010-01-29,7.76445,0.0024906,0.0038438,0.0084625,0.0013000000000000002,0.0024929,0.005492899999999999,0.006999999999999999,0.008075,0.009250000000000001,-0.005075,-0.008275000000000001,-0.0103,-0.011000000000000001,-0.018025,-0.025275,0.0027500000000000003,0.003275,0.0034999999999999996,0.00935,0.011375,0.01405,-0.0003927388433782042,0.0002554295263320489
2010-02-01,7.76805,0.0024906,0.0038374999999999998,0.008425,0.0013000000000000002,0.0024929,0.005392900000000001,0.006125,0.007775,0.0086,-0.002525,-0.00615,-0.007850000000000001,-0.0046500000000000005,-0.011399999999999999,-0.016025,0.002925,0.003775,0.00375,0.009275,0.011675,0.0131,0.0004635441898548365,0.000261399801472316
2010-02-02,7.76615,0.0025031,0.0038374999999999998,0.008425,0.0013000000000000002,0.0024929,0.005392900000000001,0.0062,0.0076500000000000005,0.0085,-0.0029,-0.0060750000000000005,-0.0079,-0.005475,-0.011525,-0.01615,0.00305,0.00375,0.00385,0.0098,0.01165,0.013049999999999999,-0.0002446215459404044,0.0002639014108432408
2010-02-03,7.7672,0.0024906,0.0038374999999999998,0.0084625,0.0013000000000000002,0.0024857,0.0053857,0.006999999999999999,0.008275000000000001,0.009225,-0.005425,-0.0085,-0.010575000000000001,-0.01225,-0.018975,-0.027125,0.0027500000000000003,0.0033250000000000003,0.0034250000000000005,0.0094,0.011525,0.014175,0.00013519298819630876,0.00026418711740328906
2010-02-04,7.77055,0.0024875,0.00385,0.0084594,0.0013000000000000002,0.0024929,0.0054857000000000005,0.0059,0.0076500000000000005,0.009250000000000001,-0.0038250000000000003,-0.0070750000000000006,-0.00895,-0.008325,-0.014675,-0.021,0.0028499999999999997,0.0034999999999999996,0.0036,0.0094,0.0115,0.01365,0.00043120787139816485,0.00026897319043083277
2010-02-05,7.77051,0.0024969,0.00385,0.008375,0.0013000000000000002,0.0024857,0.0054857000000000005,0.006025000000000001,0.0074,0.008575000000000001,-0.0034999999999999996,-0.00655,-0.008475,-0.0070750000000000006,-0.01315,-0.018600000000000002,0.003025,0.0036249999999999998,0.003725,0.0097,0.011525,0.013225,-5.147654021264714e-06,0.00026902987953554314
2010-02-08,7.77115,0.0025,0.0038625,0.008425,0.0013000000000000002,0.0024857,0.005392900000000001,0.006850000000000001,0.00805,0.0092,-0.005600000000000001,-0.00835,-0.0105,-0.012549999999999999,-0.0187,-0.026949999999999998,0.0028000000000000004,0.0033000000000000004,0.0035499999999999998,0.0097,0.011399999999999999,0.014350000000000002,8.235928470501364e-05,0.00026899403817984844
2010-02-09,7.77003,0.0025,0.0038875,0.0084625,0.0013000000000000002,0.0024929,0.0054713999999999995,0.006,0.00735,0.008625,-0.004175,-0.00715,-0.00875,-0.008875,-0.015125,-0.02145,0.0029,0.0034999999999999996,0.003475,0.00965,0.0116,0.013625,-0.00014413319991657403,0.00027000525468956
2010-02-10,7.7698,0.0025,0.0038875,0.0085,0.0013000000000000002,0.0025,0.0055000000000000005,0.006,0.0073,0.00835,-0.00385,-0.0069,-0.0083,-0.008125,-0.0144,-0.020375,0.0029,0.0035499999999999998,0.00345,0.0096,0.0116,0.01355,-2.960135342755521e-05,0.0002701410482267456
2010-02-11,7.76965,0.0025,0.0039000000000000003,0.0086188,0.0013000000000000002,0.0024714,0.00555,0.00575,0.00695,0.008025000000000001,-0.00375,-0.00655,-0.007975,-0.007775,-0.013675,-0.019375,0.003,0.0034999999999999996,0.003475,0.0099,0.011550000000000001,0.013375,-1.9305702583238826e-05,0.000270203658763449
2010-02-12,7.7703,0.0025,0.0038813,0.0085375,0.0013000000000000002,0.0024,0.0055000000000000005,0.0058,0.007025,0.008,-0.0027500000000000003,-0.00585,-0.0073750000000000005,-0.005275,-0.011325,-0.015975,0.00295,0.0036249999999999998,0.00375,0.0097,0.011725000000000001,0.013300000000000001,8.365535286491976e-05,0.00027024030796570533
2010-02-15,7.77213,0.0025,0.0038813,0.0085125,0.0013000000000000002,0.0024,0.0055000000000000005,0.0059,0.0070999999999999995,0.008100000000000001,-0.0032500000000000003,-0.0063,-0.007975,-0.0065249999999999996,-0.0128,-0.018075,0.0029,0.0036,0.00375,0.00965,0.01175,0.01355,0.00023548441375753626,0.00027120502678574317
2010-02-16,7.76975,0.0025,0.0038813,0.008556300000000001,0.0013000000000000002,0.0024,0.0055000000000000005,0.005699999999999999,0.0069,0.0079,-0.0031,-0.005875,-0.0076500000000000005,-0.005975,-0.01165,-0.016399999999999998,0.00315,0.00365,0.00385,0.01005,0.0116,0.013000000000000001,-0.00030626925682142314,0.0002749569356570962
2010-02-17,7.76744,0.0025063000000000004,0.00385,0.0085063,0.0013000000000000002,0.0024,0.0053,0.0055000000000000005,0.0067,0.00755,-0.00265,-0.005600000000000001,-0.0070999999999999995,-0.005075,-0.01115,-0.015925,0.00295,0.0035499999999999998,0.0037,0.00975,0.0116,0.01355,-0.000297351067602758,0.00027842886783738567
2010-02-18,7.76565,0.0025125,0.0038438,0.0085375,0.0013000000000000002,0.0024,0.0053,0.005600000000000001,0.006775,0.00755,-0.00255,-0.005600000000000001,-0.007025,-0.005,-0.01135,-0.015975,0.0029,0.003575,0.00365,0.00965,0.011725000000000001,0.0134,-0.00023047571448087112,0.0002805146869848082
2010-02-19,7.76561,0.0025194,0.0039531,0.008775,0.0013000000000000002,0.0025,0.0056857,0.00525,0.006600000000000001,0.0076,-0.002475,-0.005525,-0.007025,-0.004775,-0.01095,-0.01585,0.0029,0.0034999999999999996,0.00365,0.00955,0.01145,0.0131,-5.1509021159468205e-06,0.0002805464998885067
2010-02-22,7.76275,0.0025219,0.0039312999999999996,0.008731299999999999,0.0013000000000000002,0.0025,0.0055000000000000005,0.0054,0.0067,0.007750000000000001,-0.004475,-0.007125,-0.008975,-0.010375,-0.015975,-0.0229,0.0028000000000000004,0.00335,0.0034999999999999996,0.00955,0.011550000000000001,0.01405,-0.00036835828540038307,0.0002851953978258799
2010-02-23,7.7623,0.0025194,0.0039375,0.0086688,0.0013000000000000002,0.0025,0.005492899999999999,0.00555,0.0068000000000000005,0.0077,-0.0023,-0.005675,-0.0070999999999999995,-0.004775,-0.011375,-0.0167,0.0027,0.0034999999999999996,0.0033000000000000004,0.009300000000000001,0.0116,0.0134,-5.7970827807452e-05,0.00028538316969067303
2010-02-24,7.7658,0.0025194,0.0039125,0.0085438,0.0013000000000000002,0.0024,0.0053,0.0053,0.006600000000000001,0.0076,-0.0028499999999999997,-0.005525,-0.006750000000000001,-0.005525,-0.01105,-0.0161,0.003,0.0034999999999999996,0.0035499999999999998,0.0101,0.0115,0.013600000000000001,0.000450795661964154,0.0002905859267739495
2010-02-25,7.76435,0.0025194,0.0038688,0.0084,0.0013000000000000002,0.0024,0.005200000000000001,0.0054,0.006575,0.0075,-0.0027500000000000003,-0.00565,-0.007475000000000001,-0.00505,-0.011325,-0.017124999999999998,0.003,0.003525,0.00335,0.0095,0.011525,0.01325,-0.0001867335478684673,0.00029192112949472847
2010-02-26,7.76263,0.0025169000000000003,0.0038688,0.0083938,0.0013000000000000002,0.0023,0.0051,0.0053,0.00655,0.0075,-0.0029,-0.005725,-0.007275,-0.005375,-0.011875,-0.017825,0.003,0.0034000000000000002,0.0034999999999999996,0.00995,0.01145,0.013500000000000002,-0.00022154984511280063,0.00029373124052813217
2010-03-01,7.7646,0.0025169000000000003,0.0038374999999999998,0.0083938,0.0013000000000000002,0.0023,0.0051,0.0054,0.0065249999999999996,0.0075,-0.0038,-0.0063,-0.008475,-0.007925,-0.013700000000000002,-0.021,0.003,0.0034250000000000005,0.00365,0.00995,0.011525,0.01315,0.0002537477722133197,0.00029515072305053225
2010-03-02,7.76244,0.0025194,0.0038318999999999996,0.0083625,0.0013000000000000002,0.0023,0.0051,0.0055000000000000005,0.0066500000000000005,0.0076500000000000005,-0.00305,-0.00565,-0.008,-0.0060750000000000005,-0.0121,-0.018850000000000002,0.003,0.00335,0.0037,0.0087,0.010400000000000001,0.0128,-0.00027822431241686374,0.00029783507422962086
2010-03-03,7.76245,0.0025194,0.0038318999999999996,0.0083438,0.0013000000000000002,0.0023,0.005,0.0054,0.006600000000000001,0.007574999999999999,-0.0034000000000000002,-0.00575,-0.007875,-0.0066500000000000005,-0.01195,-0.018375,0.00315,0.00345,0.003725,0.01005,0.011200000000000002,0.012675,1.2882538942271538e-06,0.0002978473484891221
2010-03-04,7.76295,0.0025219,0.0038318999999999996,0.0083406,0.0013000000000000002,0.0023,0.005,0.00555,0.0067,0.007525,-0.0042,-0.006274999999999999,-0.008525000000000001,-0.009325,-0.01455,-0.023375,0.0027,0.00305,0.0033250000000000003,0.00945,0.011200000000000002,0.014150000000000001,6.441057881589884e-05,0.0002978453240846534
2010-03-05,7.7626,0.0025363000000000004,0.0039000000000000003,0.0085063,0.0013000000000000002,0.0023,0.005164299999999999,0.0054,0.006500000000000001,0.007425000000000001,-0.0034999999999999996,-0.00575,-0.0085,-0.007125,-0.013000000000000001,-0.021575000000000004,0.0027500000000000003,0.00305,0.003225,0.0089,0.011200000000000002,0.013225,-4.508696955163316e-05,0.0002979901507939528
2010-03-08,7.75845,0.0025424999999999996,0.0039531,0.008675,0.0013000000000000002,0.0024,0.0053857,0.005200000000000001,0.006500000000000001,0.007574999999999999,-0.00365,-0.005699999999999999,-0.008375,-0.0069,-0.01275,-0.020975,0.0028499999999999997,0.00315,0.0033750000000000004,0.009250000000000001,0.01145,0.013025,-0.0005347576483414329,0.0003062522776114597
2010-03-09,7.759,0.002555,0.0039438,0.0085875,0.0013000000000000002,0.0024,0.0053,0.005450000000000001,0.00655,0.007475000000000001,-0.00345,-0.005699999999999999,-0.008175,-0.006350000000000001,-0.0124,-0.019525,0.00295,0.0032,0.003575,0.0096,0.0111,0.012775000000000002,7.088793586973452e-05,0.0003055944850375642
2010-03-10,7.7584,0.0025563000000000005,0.0039438,0.008575000000000001,0.0013000000000000002,0.0024,0.0053,0.0049,0.0061,0.007125,-0.0033000000000000004,-0.005425,-0.00805,-0.005925000000000001,-0.012150000000000001,-0.020225,0.0028000000000000004,0.003,0.003225,0.00905,0.011200000000000002,0.012775000000000002,-7.733254286179658e-05,0.0003057846087717404
2010-03-11,7.75896,0.0025702999999999998,0.0039344,0.0086125,0.0013000000000000002,0.0024,0.0053857,0.0046500000000000005,0.00605,0.006999999999999999,-0.00365,-0.00555,-0.007850000000000001,-0.0076749999999999995,-0.012575000000000001,-0.020075,0.0029,0.0032500000000000003,0.0034999999999999996,0.0101,0.0115,0.01295,7.217722605457055e-05,0.0003013758439217477
2010-03-12,7.75725,0.0025719,0.0039781,0.0086838,0.0013000000000000002,0.0024,0.0054786,0.00485,0.0062,0.0072,-0.0037,-0.0054,-0.008100000000000001,-0.007025,-0.01195,-0.019675,0.003,0.0032,0.0034000000000000002,0.00975,0.0115,0.012549999999999999,-0.00022041465111977132,0.0003011497270892505
2010-03-15,7.75915,0.0025763,0.0040063,0.0086719,0.0013000000000000002,0.0024,0.0055000000000000005,0.00475,0.006274999999999999,0.00705,-0.00335,-0.005,-0.00805,-0.006750000000000001,-0.011625000000000002,-0.020675,0.0027500000000000003,0.003075,0.00315,0.00895,0.011625000000000002,0.0128,0.0002449021692529918,0.00029904447422465964
2010-03-16,7.76095,0.0026088,0.0040125000000000004,0.008717500000000001,0.0012143,0.0023,0.0054,0.00455,0.005699999999999999,0.006750000000000001,-0.0031,-0.0051,-0.00745,-0.006600000000000001,-0.011725000000000001,-0.01895,0.00255,0.00265,0.00295,0.0078000000000000005,0.00985,0.01095,0.00023195726935654193,0.00030043174710700824
2010-03-17,7.76155,0.0026638,0.0040188,0.0085906,0.0012071,0.0021,0.0051929,0.0045000000000000005,0.005450000000000001,0.0067,-0.00315,-0.00445,-0.007750000000000001,-0.006575,-0.01105,-0.019375,0.00255,0.0027,0.0028000000000000004,0.0078000000000000005,0.0103,0.01125,7.730713484255247e-05,0.0002995148851951533
2010-03-18,7.76085,0.00271,0.0040766000000000005,0.0085688,0.0012,0.0021,0.0051857,0.0045000000000000005,0.005575,0.0066500000000000005,-0.00305,-0.004625000000000001,-0.007425000000000001,-0.0065249999999999996,-0.011175,-0.018975,0.00255,0.0026750000000000003,0.0028000000000000004,0.0079,0.010125,0.01125,-9.019223837469781e-05,0.0002989751800952265
2010-03-19,7.7593,0.002775,0.0042325,0.0087563,0.0012,0.0021929000000000002,0.005392900000000001,0.00445,0.00525,0.006600000000000001,-0.0032500000000000003,-0.004875,-0.0076500000000000005,-0.00645,-0.01145,-0.0192,0.0022,0.0022500000000000003,0.00265,0.00745,0.0096,0.010700000000000001,-0.0001997403382252294,0.00029999449695522723
2010-03-22,7.76105,0.0028188,0.0043656,0.0089469,0.0012928999999999998,0.0022929,0.0056714,0.0044,0.005475,0.006575,-0.00335,-0.005175,-0.007525,-0.006975,-0.011775,-0.0193,0.0020499999999999997,0.002125,0.002625,0.0072499999999999995,0.009375,0.010375,0.0002255103792654367,0.00030071314693336644
2010-03-23,7.762,0.0028353000000000002,0.0043375,0.0089125,0.0013821,0.0024,0.0055929,0.00445,0.005350000000000001,0.006575,-0.0034999999999999996,-0.00525,-0.0076500000000000005,-0.0072499999999999995,-0.0117,-0.019475,0.0022,0.0022500000000000003,0.0027250000000000004,0.007750000000000001,0.009300000000000001,0.011175,0.00012239862671137303,0.00030101309990089787
2010-03-24,7.7614,0.0028491,0.0043530999999999995,0.008937500000000001,0.0013893,0.0024,0.0055929,0.0046,0.00645,0.00625,-0.00365,-0.005600000000000001,-0.008025000000000001,-0.007625,-0.01195,-0.019625,0.0022500000000000003,0.00245,0.00315,0.0079,0.0094,0.011325,-7.730265280780912e-05,0.0003011895017362405
2010-03-25,7.76153,0.0028781,0.0043688,0.009084400000000001,0.0013857,0.0024,0.0057571,0.00455,0.00565,0.006500000000000001,-0.00335,-0.0053,-0.00735,-0.006825,-0.011375,-0.01845,0.00215,0.00215,0.0027,0.00745,0.00905,0.0105,1.6749415220562724e-05,0.0003010394100494718
2010-03-26,7.7625,0.0028875000000000003,0.0043938,0.0090969,0.0013893,0.0024,0.0057929,0.00435,0.00555,0.0066500000000000005,-0.00315,-0.005200000000000001,-0.0078000000000000005,-0.00625,-0.01125,-0.018875,0.00215,0.00215,0.0026000000000000003,0.0074,0.0091,0.01035,0.00012496755046997876,0.0003010543882816904
2010-03-29,7.76375,0.0029013,0.004425,0.0091469,0.0014713999999999999,0.0024786,0.0058536000000000005,0.00435,0.0055000000000000005,0.0066500000000000005,-0.0036,-0.0054,-0.0077,-0.007574999999999999,-0.011850000000000001,-0.0196,0.0021,0.00215,0.00265,0.0076,0.00915,0.010700000000000001,0.00016101763177855943,0.0003015588675092111
2010-03-30,7.76483,0.0029088000000000004,0.0044188,0.0091469,0.0014893,0.0025,0.005875,0.00435,0.005450000000000001,0.006600000000000001,-0.0035499999999999998,-0.0054,-0.0076500000000000005,-0.006925000000000001,-0.011275,-0.018575,0.0020499999999999997,0.0020499999999999997,0.0027,0.0072499999999999995,0.00885,0.00995,0.00013909835950753902,0.00030196766249666597
2010-03-31,7.7643,0.002915,0.0044438,0.0092,0.0014929000000000001,0.0025,0.0058786,0.00435,0.005225,0.006475,-0.0033000000000000004,-0.004925,-0.0078000000000000005,-0.006475,-0.011000000000000001,-0.018625,0.0022500000000000003,0.002225,0.002625,0.0074,0.008975,0.010275000000000001,-6.825881426797409e-05,0.0003005745586165379
2010-04-01,7.7664,0.002915,0.0044156,0.00915,0.0014893,0.0024929,0.0056857,0.0042,0.0049,0.0061,-0.003,-0.004825,-0.0073750000000000005,-0.006925000000000001,-0.01145,-0.01905,0.00215,0.0022,0.0027,0.0073,0.009250000000000001,0.0103,0.0002704321135298393,0.00030163655645186173
2010-04-02,7.76755,0.002915,0.0044156,0.00915,0.0014893,0.0024929,0.0056857,0.004,0.0049,0.00615,-0.00295,-0.004925,-0.0072,-0.006775,-0.01175,-0.018850000000000002,0.00215,0.00215,0.0026000000000000003,0.0073,0.00895,0.0103,0.00014806279176937664,0.0003020457226818246
2010-04-05,7.76571,0.002915,0.0044156,0.00915,0.0014893,0.0024929,0.0056857,0.0053,0.006625,0.00625,-0.00235,-0.00475,-0.007525,-0.00575,-0.011200000000000002,-0.018425,0.0031,0.003125,0.0038250000000000003,0.008,0.009275,0.010700000000000001,-0.00023691099081668554,0.0003035649671628233
2010-04-06,7.76515,0.0029487999999999997,0.0045438,0.0095,0.0014893,0.0024929,0.0056857,0.00425,0.005025,0.0060750000000000005,-0.0028000000000000004,-0.004725,-0.007325000000000001,-0.006350000000000001,-0.011000000000000001,-0.018275,0.0024,0.002275,0.002625,0.007750000000000001,0.009125,0.010375,-7.211448693045241e-05,0.00030379425852665063
2010-04-07,7.7604,0.0029525000000000003,0.004525,0.009425000000000001,0.0013357,0.0024929,0.005778600000000001,0.00415,0.005275,0.006350000000000001,-0.0027500000000000003,-0.004775,-0.0073750000000000005,-0.006600000000000001,-0.010875,-0.018175,0.0024,0.002375,0.00265,0.007750000000000001,0.009125,0.010400000000000001,-0.0006118946057571684,0.00031368347587314063
2010-04-08,7.7594,0.00294,0.004525,0.0093356,0.0013000000000000002,0.0024857,0.005600000000000001,0.0040999999999999995,0.005325,0.00625,-0.0029,-0.0049,-0.0070750000000000006,-0.006575,-0.010925,-0.017975,0.00235,0.002525,0.00295,0.0074,0.009375,0.01055,-0.00012886764022512764,0.0003135357934728945
2010-04-09,7.75586,0.0029781000000000005,0.0045375,0.0093606,0.0013714,0.0025679,0.0056643,0.004725,0.005699999999999999,0.006625,-0.0028499999999999997,-0.00475,-0.007125,-0.0059499999999999996,-0.01105,-0.0181,0.002425,0.0024,0.002825,0.007525,0.00935,0.010775,-0.00045632494220892994,0.00031659591277871733
2010-04-12,7.75814,0.0030041,0.0045563,0.0094094,0.0013000000000000002,0.0025,0.0055929,0.004275,0.005475,0.006425,-0.0031750000000000003,-0.00495,-0.007574999999999999,-0.0062,-0.011275,-0.018875,0.002275,0.002275,0.0027250000000000004,0.0073750000000000005,0.009175,0.010725,0.0002939280670894995,0.0003156881683059723
2010-04-13,7.76048,0.0030281,0.0045563,0.0093594,0.0013000000000000002,0.0024929,0.0055857,0.0046500000000000005,0.005600000000000001,0.00645,-0.002875,-0.0049,-0.00735,-0.0059,-0.011125000000000001,-0.018600000000000002,0.0024,0.0024,0.0027500000000000003,0.00745,0.009300000000000001,0.0108,0.00030157320918178243,0.00031822919873389897
2010-04-14,7.76165,0.0030375000000000003,0.004625000000000001,0.0094656,0.0013000000000000002,0.0024929,0.005492899999999999,0.0043,0.005350000000000001,0.006350000000000001,-0.0029749999999999998,-0.0048,-0.0073,-0.0064,-0.010825,-0.0184,0.0024,0.0025,0.0029,0.00755,0.0094,0.0106,0.0001507525065460591,0.000304626082531077
2010-04-15,7.76015,0.0030437999999999997,0.0046500000000000005,0.0094594,0.0013000000000000002,0.0024929,0.005492899999999999,0.0046,0.0054,0.0063,-0.0029749999999999998,-0.004825,-0.00745,-0.005925000000000001,-0.0111,-0.01875,0.00235,0.0022500000000000003,0.0027500000000000003,0.0074,0.009250000000000001,0.0108,-0.00019327655357903595,0.00030415318607131795
2010-04-16,7.761,0.0030531000000000004,0.0046438,0.0094438,0.0013000000000000002,0.0024786,0.0054786,0.00445,0.005475,0.006425,-0.0033750000000000004,-0.004875,-0.0073750000000000005,-0.00715,-0.010775,-0.018600000000000002,0.00235,0.002475,0.002775,0.00755,0.009625,0.010925,0.00010952796678731502,0.0003024476122066205
2010-04-19,7.7631,0.0030531000000000004,0.0046063,0.0093313,0.0013000000000000002,0.0024,0.0053,0.00425,0.005425,0.006350000000000001,-0.0034000000000000002,-0.0048,-0.00735,-0.00715,-0.010775,-0.018625,0.0022500000000000003,0.002425,0.0028499999999999997,0.00745,0.009425000000000001,0.0106,0.0002705470865054238,0.0003011437543842017
2010-04-20,7.76415,0.0030719000000000002,0.0046500000000000005,0.0094094,0.0013679,0.0024714,0.0053857,0.0042,0.0054,0.0064,-0.0033000000000000004,-0.00495,-0.0074,-0.006775,-0.01055,-0.018525,0.0024,0.0026000000000000003,0.0028000000000000004,0.0076,0.00945,0.0106,0.00013524609980519742,0.0002794941533161346
2010-04-21,7.76375,0.0031281,0.004725,0.009525,0.0013929,0.0024929,0.005392900000000001,0.0046,0.005725,0.006600000000000001,-0.0033250000000000003,-0.004875,-0.007825,-0.006999999999999999,-0.010625,-0.019475,0.00245,0.002575,0.0026000000000000003,0.0078000000000000005,0.009375,0.01075,-5.1520166936658285e-05,0.0002792268416393598
